order_id,product_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,category,sub_category,product_name,shipping_days,sales,quantity,profit,discount,order_month
CA-2017-120404,FUR-FU-10000820,2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,4,50.97,3,9.1746,0.0,November
CA-2017-120404,TEC-AC-10003433,2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,4,2.97,3,1.3365,0.0,November
CA-2017-120404,TEC-PH-10001363,2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,Technology,Phones,Apple iPhone 5S,4,569.99,1,170.997,0.0,November
CA-2017-120614,OFF-PA-10004911,2017-05-30,2017-06-04,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",5,37.52,4,18.0096,0.0,May
CA-2017-120705,OFF-ST-10001522,2017-09-05,2017-09-11,Standard Class,MG-17875,Michael Grace,Home Office,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",6,147.184,2,-29.4368,0.2,September
CA-2017-120719,OFF-BI-10002103,2017-03-23,2017-03-26,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",3,34.76,5,11.297,0.2,March
CA-2017-120761,TEC-AC-10000171,2017-09-04,2017-09-08,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Long Beach,New York,11561,East,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",4,91.96,4,39.5428,0.0,September
CA-2017-120894,OFF-AP-10000252,2017-04-28,2017-05-02,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,4,28.08,3,5.265,0.2,April
CA-2017-120936,OFF-ST-10001526,2017-12-17,2017-12-21,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,4,481.32,4,125.1432,0.0,December
CA-2017-120936,OFF-SU-10002557,2017-12-17,2017-12-21,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,Office Supplies,Supplies,Fiskars Spring-Action Scissors,4,13.98,1,3.6348,0.0,December
CA-2017-120999,TEC-PH-10004093,2017-09-10,2017-09-15,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Naperville,Illinois,60540,Central,Technology,Phones,Panasonic Kx-TS550,5,147.168,4,16.5564,0.2,September
CA-2017-121027,TEC-AC-10002049,2017-08-18,2017-08-22,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,4,843.9,2,371.316,0.0,August
CA-2017-121027,TEC-AC-10002253,2017-08-18,2017-08-22,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,4,1496.16,9,224.424,0.0,August
CA-2017-121048,FUR-FU-10002960,2017-07-14,2017-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",4,18.84,3,7.9128,0.0,July
CA-2017-121048,FUR-FU-10003601,2017-07-14,2017-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",4,276.69,3,49.8042,0.0,July
CA-2017-121048,OFF-AR-10004042,2017-07-14,2017-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",4,71.92,4,20.8568,0.0,July
CA-2017-121048,OFF-BI-10004022,2017-07-14,2017-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,4,4.448,2,1.4456,0.2,July
CA-2017-121048,OFF-FA-10000490,2017-07-14,2017-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4,4.96,4,2.3312,0.0,July
CA-2017-121048,TEC-AC-10000991,2017-07-14,2017-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,4,140.97,3,19.7358,0.0,July
CA-2017-121048,TEC-PH-10004977,2017-07-14,2017-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,Technology,Phones,GE 30524EE4,4,470.376,3,52.9173,0.2,July
CA-2017-121083,OFF-AR-10002987,2017-07-09,2017-07-15,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,06040,East,Office Supplies,Art,Prismacolor Color Pencil Set,6,119.04,6,48.8064,0.0,July
CA-2017-121083,OFF-PA-10001497,2017-07-09,2017-07-15,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,06040,East,Office Supplies,Paper,Xerox 1914,6,274.8,5,134.652,0.0,July
CA-2017-121083,OFF-ST-10002554,2017-07-09,2017-07-15,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,06040,East,Office Supplies,Storage,Tennsco Industrial Shelving,6,195.64,4,3.9128,0.0,July
CA-2017-121083,TEC-PH-10001336,2017-07-09,2017-07-15,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,06040,East,Technology,Phones,Digium D40 VoIP phone,6,257.98,2,74.8142,0.0,July
CA-2017-121125,FUR-FU-10000820,2017-05-30,2017-06-03,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,4,13.592,1,-0.3398,0.2,May
CA-2017-121125,TEC-AC-10002323,2017-05-30,2017-06-03,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,4,35.36,2,-3.094,0.2,May
CA-2017-121125,TEC-PH-10001619,2017-05-30,2017-06-03,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,Technology,Phones,LG G3,4,156.792,1,17.6391,0.2,May
CA-2017-121160,OFF-BI-10001308,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,0,7.536,6,-13.188,0.8,November
CA-2017-121160,OFF-BI-10003094,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,0,1.408,2,-2.3232,0.8,November
CA-2017-121160,OFF-BI-10004040,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,Office Supplies,Binders,Wilson Jones Impact Binders,0,4.144,4,-6.4232,0.8,November
CA-2017-121160,OFF-ST-10002485,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,Office Supplies,Storage,Rogers Deluxe File Chest,0,52.752,3,-12.5286,0.2,November
CA-2017-121195,OFF-ST-10000585,2017-12-24,2017-12-27,First Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,Economy Rollaway Files,3,264.32,2,19.824,0.2,December
CA-2017-121216,OFF-AP-10001947,2017-12-23,2017-12-25,Second Class,MM-17920,Michael Moore,Consumer,United States,College Station,Texas,77840,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,2,29.312,8,-74.7456,0.8,December
CA-2017-121216,OFF-PA-10004519,2017-12-23,2017-12-25,Second Class,MM-17920,Michael Moore,Consumer,United States,College Station,Texas,77840,Central,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,2,28.672,8,10.3936,0.2,December
CA-2017-121258,FUR-FU-10000747,2017-02-26,2017-03-03,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,5,91.96,2,15.6332,0.0,February
CA-2017-121258,OFF-PA-10004041,2017-02-26,2017-03-03,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",5,29.6,4,13.32,0.0,February
CA-2017-121258,TEC-PH-10003645,2017-02-26,2017-03-03,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,Technology,Phones,Aastra 57i VoIP phone,5,258.576,2,19.3932,0.2,February
CA-2017-121293,FUR-FU-10000732,2017-07-25,2017-07-28,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,Eldon 200 Class Desk Accessories,3,20.096,4,3.0144,0.2,July
CA-2017-121293,FUR-TA-10001771,2017-07-25,2017-07-28,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",3,138.588,1,-34.647,0.4,July
CA-2017-121293,OFF-PA-10004100,2017-07-25,2017-07-28,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,Xerox 216,3,20.736,4,7.2576,0.2,July
CA-2017-121293,OFF-ST-10000060,2017-07-25,2017-07-28,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,3,259.92,5,-25.992,0.2,July
CA-2017-121293,OFF-SU-10004884,2017-07-25,2017-07-28,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,3,37.752,3,4.2471,0.2,July
CA-2017-121300,FUR-CH-10003774,2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",0,63.686,1,-15.4666,0.3,September
CA-2017-121300,FUR-FU-10004586,2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,0,21.248,4,7.4368,0.2,September
CA-2017-121300,FUR-TA-10004442,2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,0,344.22,2,-189.321,0.4,September
CA-2017-121300,OFF-PA-10002606,2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,Office Supplies,Paper,Xerox 1928,0,8.448,2,2.64,0.2,September
CA-2017-121300,OFF-PA-10002787,2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,Office Supplies,Paper,Xerox 227,0,15.552,3,5.4432,0.2,September
CA-2017-121300,TEC-AC-10004571,2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,0,239.976,3,65.9934,0.2,September
CA-2017-121314,OFF-PA-10003395,2017-09-23,2017-09-26,First Class,BE-11410,Bobby Elias,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Paper,Xerox 1941,3,251.64,3,88.074,0.2,September
CA-2017-121398,OFF-BI-10001718,2017-12-25,2017-12-29,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,4,153.552,3,51.8238,0.2,December
CA-2017-121398,OFF-ST-10002756,2017-12-25,2017-12-29,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",4,270.62,2,2.7062,0.0,December
CA-2017-121412,FUR-FU-10000246,2017-09-23,2017-09-27,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,80027,West,Furniture,Furnishings,Aluminum Document Frame,4,29.328,3,3.666,0.2,September
CA-2017-121419,FUR-TA-10004534,2017-04-02,2017-04-04,First Class,TC-21475,Tony Chapman,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Tables,Bevis 44 x 96 Conference Tables,2,411.8,2,70.006,0.0,April
CA-2017-121419,TEC-AC-10000892,2017-04-02,2017-04-04,First Class,TC-21475,Tony Chapman,Home Office,United States,Columbus,Georgia,31907,South,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,2,360.0,4,129.6,0.0,April
CA-2017-121468,TEC-PH-10000376,2017-11-19,2017-11-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,92683,West,Technology,Phones,Square Credit Card Reader,1,31.968,4,2.3976,0.2,November
CA-2017-121489,FUR-CH-10004698,2017-08-21,2017-08-25,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",4,388.704,6,38.8704,0.2,August
CA-2017-121489,OFF-ST-10000025,2017-08-21,2017-08-25,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,4,572.58,6,34.3548,0.0,August
CA-2017-121489,TEC-AC-10000682,2017-08-21,2017-08-25,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,4,33.18,2,11.613,0.0,August
CA-2017-121503,OFF-PA-10001878,2017-07-03,2017-07-06,Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,Xerox 1891,3,273.896,7,92.4399,0.2,July
CA-2017-121503,TEC-MA-10003674,2017-07-03,2017-07-06,Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,77041,Central,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,3,597.132,3,49.761,0.4,July
CA-2017-121538,OFF-PA-10004071,2017-11-28,2017-12-01,First Class,RH-19495,Rick Hansen,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",3,88.768,2,31.0688,0.2,November
CA-2017-121559,FUR-CH-10003746,2017-06-01,2017-06-03,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,2,1925.88,6,539.2464,0.0,June
CA-2017-121559,OFF-AP-10002945,2017-06-01,2017-06-03,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2,2405.2,8,793.716,0.0,June
CA-2017-121559,OFF-BI-10002072,2017-06-01,2017-06-03,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,Cardinal Slant-D Ring Binders,2,17.38,2,8.69,0.0,June
CA-2017-121559,TEC-AC-10001714,2017-06-01,2017-06-03,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,Technology,Accessories,Logitech MX Performance Wireless Mouse,2,39.89,1,14.7593,0.0,June
CA-2017-121559,TEC-AC-10004568,2017-06-01,2017-06-03,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,Technology,Accessories,Maxell LTO Ultrium - 800 GB,2,83.97,3,15.9543,0.0,June
CA-2017-121580,FUR-FU-10003981,2017-05-29,2017-06-04,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,Furniture,Furnishings,Eldon Wave Desk Accessories,6,6.24,3,2.6208,0.0,May
CA-2017-121580,OFF-AP-10001564,2017-05-29,2017-06-04,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,6,465.16,2,120.9416,0.0,May
CA-2017-121580,OFF-BI-10000632,2017-05-29,2017-06-04,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,Satellite Sectional Post Binders,6,43.41,1,19.9686,0.0,May
CA-2017-121580,OFF-PA-10004082,2017-05-29,2017-06-04,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",6,7.98,1,3.99,0.0,May
CA-2017-121615,OFF-LA-10001771,2017-11-03,2017-11-09,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,Office Supplies,Labels,Avery 513,6,14.94,3,6.8724,0.0,November
CA-2017-121615,OFF-PA-10000327,2017-11-03,2017-11-09,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,Office Supplies,Paper,Xerox 1971,6,8.56,2,3.852,0.0,November
CA-2017-121615,OFF-ST-10001325,2017-11-03,2017-11-09,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,Office Supplies,Storage,Sterilite Officeware Hinged File Box,6,52.4,5,14.148,0.0,November
CA-2017-121643,TEC-PH-10002200,2017-05-18,2017-05-20,First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,2,344.704,2,38.7792,0.2,May
CA-2017-121678,OFF-BI-10002949,2017-11-16,2017-11-20,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035,East,Office Supplies,Binders,Prestige Round Ring Binders,4,1.824,1,-1.3984,0.7,November
CA-2017-121706,OFF-AP-10003287,2017-02-26,2017-03-02,Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,93101,West,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,4,356.79,7,99.9012,0.0,February
CA-2017-121741,OFF-ST-10004459,2017-12-26,2017-12-26,Same Day,YC-21895,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025,Central,Office Supplies,Storage,Tennsco Single-Tier Lockers,0,750.68,2,37.534,0.0,December
CA-2017-121790,FUR-TA-10003469,2017-01-30,2017-02-06,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Tables,Balt Split Level Computer Training Table,7,69.375,1,-47.175,0.5,January
CA-2017-121790,OFF-AR-10003602,2017-01-30,2017-02-06,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",7,9.344,2,3.1536,0.2,January
CA-2017-121790,OFF-SU-10004231,2017-01-30,2017-02-06,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,7,31.68,4,2.772,0.2,January
CA-2017-121790,TEC-PH-10002584,2017-01-30,2017-02-06,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,Technology,Phones,Samsung Galaxy S4,7,2003.168,4,250.396,0.2,January
CA-2017-121804,OFF-AP-10004859,2017-03-03,2017-03-08,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071,South,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,5,72.8,5,19.656,0.0,March
CA-2017-121818,OFF-AR-10000203,2017-11-20,2017-11-21,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,Newell 336,1,23.968,7,2.6964,0.2,November
CA-2017-121818,OFF-AR-10004790,2017-11-20,2017-11-21,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,Staples in misc. colors,1,28.728,3,1.7955,0.2,November
CA-2017-121839,TEC-PH-10002885,2017-09-24,2017-09-28,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,43130,East,Technology,Phones,Apple iPhone 5,4,1169.694,3,-253.4337,0.4,September
CA-2017-121853,FUR-CH-10003973,2017-09-23,2017-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,6,594.816,2,59.4816,0.2,September
CA-2017-121853,OFF-BI-10000977,2017-09-23,2017-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,6,72.96,3,23.712,0.2,September
CA-2017-121853,OFF-PA-10003641,2017-09-23,2017-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,Xerox 1909,6,211.04,8,97.0784,0.0,September
CA-2017-121888,FUR-BO-10002545,2017-09-15,2017-09-17,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,02149,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",2,782.94,3,203.5644,0.0,September
CA-2017-121888,OFF-AR-10003478,2017-09-15,2017-09-17,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,02149,East,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",2,16.28,2,6.512,0.0,September
CA-2017-121888,OFF-BI-10001765,2017-09-15,2017-09-17,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,02149,East,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,2,242.48,7,116.3904,0.0,September
CA-2017-121888,TEC-PH-10000439,2017-09-15,2017-09-17,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,02149,East,Technology,Phones,GE DSL Phone Line Filter,2,39.99,1,11.5971,0.0,September
CA-2017-121909,OFF-PA-10003790,2017-07-31,2017-08-05,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,Xerox 1991,5,54.816,3,17.8152,0.2,July
CA-2017-122007,OFF-AP-10000358,2017-03-18,2017-03-20,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,2,90.86,7,26.3494,0.0,March
CA-2017-122028,OFF-BI-10004817,2017-08-18,2017-08-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,44107,East,Office Supplies,Binders,GBC Personal VeloBind Strips,7,10.782,3,-7.9068,0.7,August
CA-2017-122035,FUR-CH-10003833,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Furniture,Chairs,Novimex Fabric Task Chair,5,182.94,3,27.441,0.0,July
CA-2017-122035,OFF-AP-10002118,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",5,416.32,2,112.4064,0.0,July
CA-2017-122035,OFF-BI-10000404,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,5,43.0,5,20.21,0.0,July
CA-2017-122035,OFF-BI-10002072,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Binders,Cardinal Slant-D Ring Binders,5,60.83,7,30.415,0.0,July
CA-2017-122035,OFF-LA-10004093,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Labels,Avery 486,5,14.62,2,6.8714,0.0,July
CA-2017-122035,TEC-AC-10003095,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,5,389.97,3,132.5898,0.0,July
CA-2017-122056,OFF-AR-10004260,2017-06-13,2017-06-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,4,181.86,7,50.9208,0.0,June
CA-2017-122077,OFF-LA-10004178,2017-05-19,2017-05-25,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,Office Supplies,Labels,Avery 491,6,13.216,4,4.2952,0.2,May
CA-2017-122077,TEC-PH-10003811,2017-05-19,2017-05-25,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,6,95.992,1,9.5992,0.2,May
CA-2017-122105,OFF-AR-10004344,2017-06-24,2017-06-28,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,4,95.92,8,25.8984,0.0,June
CA-2017-122112,OFF-EN-10004459,2017-09-25,2017-09-29,Standard Class,CA-11965,Carol Adams,Corporate,United States,Lakewood,Ohio,44107,East,Office Supplies,Envelopes,Security-Tint Envelopes,4,24.448,4,8.8624,0.2,September
CA-2017-122154,OFF-BI-10002026,2017-04-09,2017-04-11,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,Avery Arch Ring Binders,2,17.43,1,-13.363,0.7,April
CA-2017-122154,OFF-LA-10000121,2017-04-09,2017-04-11,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Labels,Avery 48,2,15.12,3,4.914,0.2,April
